host_timestamp,arduino_timestamp,ax,ay,az,gx,gy,gz,temperature
306741214161900,208985,-2.7661,-1.8760,9.7196,-0.0770,-0.0318,-0.0122,19.68
306741225298300,208996,-3.0903,-3.3930,9.1681,-0.3372,-0.0110,-0.0623,19.72
306741236487300,209007,-3.2088,-3.4672,9.7017,-0.2505,-0.0733,-0.0318,19.67
306741247483900,209018,-2.9587,-3.0592,9.6993,-0.0281,-0.0672,0.0012,19.67
306741259290200,209030,-2.9372,-2.8020,9.4421,0.0916,-0.0391,-0.0086,19.65
306741270372900,209041,-2.9850,-2.8283,9.3464,0.0648,-0.0171,-0.0244,19.65
306741281393300,209052,-2.9886,-2.8642,9.2423,0.0476,0.0000,-0.0208,19.66
306741292466300,209063,-2.9575,-2.7015,9.0903,0.0770,0.0086,-0.0086,19.66
306741304229200,209075,-2.9815,-2.5496,9.0497,0.0757,0.0000,-0.0147,19.66
306741315327100,209086,-3.0808,-2.9061,9.1645,0.0183,-0.0208,-0.0354,19.66
306741326357500,209097,-3.1059,-2.8941,9.2913,-0.0843,-0.0660,-0.0513,19.68
